"ID_Temps","date_transaction","jour","mois","trimestre","annee","date_transaction_reelle"
"305","2007-11-01","1","11","4","2007","Thu Nov 01 19:34:04 GMT+01:00 2007"
"306","2007-11-02","2","11","4","2007","Fri Nov 02 17:43:15 GMT+01:00 2007"
"307","2007-11-03","3","11","4","2007","Sat Nov 03 23:04:32 GMT+01:00 2007"
"308","2007-11-04","4","11","4","2007","Sun Nov 04 18:34:45 GMT+01:00 2007"
"309","2007-11-05","5","11","4","2007","Mon Nov 05 15:21:51 GMT+01:00 2007"
"310","2007-11-06","6","11","4","2007","Tue Nov 06 10:32:17 GMT+01:00 2007"
"311","2007-11-07","7","11","4","2007","Wed Nov 07 10:09:45 GMT+01:00 2007"
"312","2007-11-08","8","11","4","2007","Thu Nov 08 14:10:10 GMT+01:00 2007"
"313","2007-11-09","9","11","4","2007","Fri Nov 09 21:10:06 GMT+01:00 2007"
"314","2007-11-10","10","11","4","2007","Sat Nov 10 19:30:06 GMT+01:00 2007"
"315","2007-11-11","11","11","4","2007","Sun Nov 11 10:30:53 GMT+01:00 2007"
"316","2007-11-12","12","11","4","2007","Mon Nov 12 04:54:39 GMT+01:00 2007"
"317","2007-11-13","13","11","4","2007","Tue Nov 13 03:05:06 GMT+01:00 2007"
"318","2007-11-14","14","11","4","2007","Wed Nov 14 19:21:12 GMT+01:00 2007"
"319","2007-11-15","15","11","4","2007","Thu Nov 15 04:16:43 GMT+01:00 2007"
"320","2007-11-16","16","11","4","2007","Fri Nov 16 12:50:03 GMT+01:00 2007"
"321","2007-11-17","17","11","4","2007","Sat Nov 17 06:58:00 GMT+01:00 2007"
"322","2007-11-18","18","11","4","2007","Sun Nov 18 06:17:07 GMT+01:00 2007"
"323","2007-11-19","19","11","4","2007","Mon Nov 19 14:33:43 GMT+01:00 2007"
"324","2007-11-20","20","11","4","2007","Tue Nov 20 05:38:45 GMT+01:00 2007"
"325","2007-11-21","21","11","4","2007","Wed Nov 21 17:11:52 GMT+01:00 2007"
"326","2007-11-22","22","11","4","2007","Thu Nov 22 19:01:59 GMT+01:00 2007"
"327","2007-11-23","23","11","4","2007","Fri Nov 23 23:18:19 GMT+01:00 2007"
"328","2007-11-24","24","11","4","2007","Sat Nov 24 01:42:01 GMT+01:00 2007"
"329","2007-11-25","25","11","4","2007","Sun Nov 25 12:02:08 GMT+01:00 2007"
"330","2007-11-26","26","11","4","2007","Mon Nov 26 22:43:58 GMT+01:00 2007"
"331","2007-11-27","27","11","4","2007","Tue Nov 27 17:23:36 GMT+01:00 2007"
"332","2007-11-28","28","11","4","2007","Wed Nov 28 21:07:20 GMT+01:00 2007"
"333","2007-11-29","29","11","4","2007","Thu Nov 29 11:51:39 GMT+01:00 2007"
"334","2007-11-30","30","11","4","2007","Fri Nov 30 01:02:44 GMT+01:00 2007"
"335","2007-12-01","1","12","4","2007","Sat Dec 01 17:25:58 GMT+01:00 2007"
"336","2007-12-02","2","12","4","2007","Sun Dec 02 22:54:00 GMT+01:00 2007"
"337","2007-12-03","3","12","4","2007","Mon Dec 03 07:04:26 GMT+01:00 2007"
"338","2007-12-04","4","12","4","2007","Tue Dec 04 22:55:22 GMT+01:00 2007"
"339","2007-12-05","5","12","4","2007","Wed Dec 05 22:54:11 GMT+01:00 2007"
"340","2007-12-06","6","12","4","2007","Thu Dec 06 11:18:08 GMT+01:00 2007"
"341","2007-12-07","7","12","4","2007","Fri Dec 07 02:55:44 GMT+01:00 2007"
"342","2007-12-08","8","12","4","2007","Sat Dec 08 10:58:21 GMT+01:00 2007"
"343","2007-12-09","9","12","4","2007","Sun Dec 09 14:00:20 GMT+01:00 2007"
"344","2007-12-10","10","12","4","2007","Mon Dec 10 05:05:21 GMT+01:00 2007"
"345","2007-12-11","11","12","4","2007","Tue Dec 11 00:07:25 GMT+01:00 2007"
"346","2007-12-12","12","12","4","2007","Wed Dec 12 19:47:48 GMT+01:00 2007"
"347","2007-12-13","13","12","4","2007","Thu Dec 13 05:37:46 GMT+01:00 2007"
"348","2007-12-14","14","12","4","2007","Fri Dec 14 11:37:05 GMT+01:00 2007"
"349","2007-12-15","15","12","4","2007","Sat Dec 15 01:07:41 GMT+01:00 2007"
"350","2007-12-16","16","12","4","2007","Sun Dec 16 06:44:00 GMT+01:00 2007"
"351","2007-12-17","17","12","4","2007","Mon Dec 17 14:54:12 GMT+01:00 2007"
"352","2007-12-18","18","12","4","2007","Tue Dec 18 19:39:11 GMT+01:00 2007"
"353","2007-12-19","19","12","4","2007","Wed Dec 19 20:14:00 GMT+01:00 2007"
"354","2007-12-20","20","12","4","2007","Thu Dec 20 08:29:02 GMT+01:00 2007"
"355","2007-12-21","21","12","4","2007","Fri Dec 21 16:41:44 GMT+01:00 2007"
"356","2007-12-22","22","12","4","2007","Sat Dec 22 01:36:45 GMT+01:00 2007"
"357","2007-12-23","23","12","4","2007","Sun Dec 23 12:08:41 GMT+01:00 2007"
"358","2007-12-24","24","12","4","2007","Mon Dec 24 20:42:17 GMT+01:00 2007"
"359","2007-12-25","25","12","4","2007","Tue Dec 25 09:09:39 GMT+01:00 2007"
"360","2007-12-26","26","12","4","2007","Wed Dec 26 01:57:22 GMT+01:00 2007"
"361","2007-12-27","27","12","4","2007","Thu Dec 27 18:27:04 GMT+01:00 2007"
"362","2007-12-28","28","12","4","2007","Fri Dec 28 00:52:17 GMT+01:00 2007"
"363","2007-12-29","29","12","4","2007","Sat Dec 29 17:17:01 GMT+01:00 2007"
"364","2007-12-30","30","12","4","2007","Sun Dec 30 05:56:40 GMT+01:00 2007"
"365","2007-12-31","31","12","4","2007","Mon Dec 31 15:37:51 GMT+01:00 2007"
"366","2008-01-01","1","1","1","2008","Tue Jan 01 05:29:37 GMT+01:00 2008"
"367","2008-01-02","2","1","1","2008","Wed Jan 02 07:54:18 GMT+01:00 2008"
"368","2008-01-03","3","1","1","2008","Thu Jan 03 19:29:31 GMT+01:00 2008"
"369","2008-01-04","4","1","1","2008","Fri Jan 04 01:33:12 GMT+01:00 2008"
"370","2008-01-05","5","1","1","2008","Sat Jan 05 15:50:14 GMT+01:00 2008"
"371","2008-01-06","6","1","1","2008","Sun Jan 06 19:33:50 GMT+01:00 2008"
"372","2008-01-07","7","1","1","2008","Mon Jan 07 01:59:32 GMT+01:00 2008"
"373","2008-01-08","8","1","1","2008","Tue Jan 08 03:11:21 GMT+01:00 2008"
"374","2008-01-09","9","1","1","2008","Wed Jan 09 12:50:47 GMT+01:00 2008"
"375","2008-01-10","10","1","1","2008","Thu Jan 10 04:04:02 GMT+01:00 2008"
"376","2008-01-11","11","1","1","2008","Fri Jan 11 07:53:50 GMT+01:00 2008"
"377","2008-01-12","12","1","1","2008","Sat Jan 12 19:33:18 GMT+01:00 2008"
"378","2008-01-13","13","1","1","2008","Sun Jan 13 22:13:21 GMT+01:00 2008"
"379","2008-01-14","14","1","1","2008","Mon Jan 14 23:44:06 GMT+01:00 2008"
"380","2008-01-15","15","1","1","2008","Tue Jan 15 09:15:48 GMT+01:00 2008"
"381","2008-01-16","16","1","1","2008","Wed Jan 16 21:39:47 GMT+01:00 2008"
"382","2008-01-17","17","1","1","2008","Thu Jan 17 19:47:11 GMT+01:00 2008"
"383","2008-01-18","18","1","1","2008","Fri Jan 18 09:32:42 GMT+01:00 2008"
"384","2008-01-19","19","1","1","2008","Sat Jan 19 03:05:32 GMT+01:00 2008"
"385","2008-01-20","20","1","1","2008","Sun Jan 20 07:30:17 GMT+01:00 2008"
"386","2008-01-21","21","1","1","2008","Mon Jan 21 17:44:59 GMT+01:00 2008"
"387","2008-01-22","22","1","1","2008","Tue Jan 22 04:53:04 GMT+01:00 2008"
"388","2008-01-23","23","1","1","2008","Wed Jan 23 07:57:04 GMT+01:00 2008"
"389","2008-01-24","24","1","1","2008","Thu Jan 24 06:52:06 GMT+01:00 2008"
"390","2008-01-25","25","1","1","2008","Fri Jan 25 13:15:47 GMT+01:00 2008"
"391","2008-01-26","26","1","1","2008","Sat Jan 26 03:51:25 GMT+01:00 2008"
"392","2008-01-27","27","1","1","2008","Sun Jan 27 21:02:35 GMT+01:00 2008"
"393","2008-01-28","28","1","1","2008","Mon Jan 28 05:21:27 GMT+01:00 2008"
"394","2008-01-29","29","1","1","2008","Tue Jan 29 12:42:12 GMT+01:00 2008"
"395","2008-01-30","30","1","1","2008","Wed Jan 30 00:09:40 GMT+01:00 2008"
"396","2008-01-31","31","1","1","2008","Thu Jan 31 10:24:48 GMT+01:00 2008"
"397","2008-02-01","1","2","1","2008","Fri Feb 01 07:45:15 GMT+01:00 2008"
"398","2008-02-02","2","2","1","2008","Sat Feb 02 08:13:11 GMT+01:00 2008"
"399","2008-02-03","3","2","1","2008","Sun Feb 03 17:19:15 GMT+01:00 2008"
"400","2008-02-04","4","2","1","2008","Mon Feb 04 15:59:15 GMT+01:00 2008"
"401","2008-02-05","5","2","1","2008","Tue Feb 05 05:23:16 GMT+01:00 2008"
"402","2008-02-06","6","2","1","2008","Wed Feb 06 00:46:46 GMT+01:00 2008"
"403","2008-02-07","7","2","1","2008","Thu Feb 07 21:04:28 GMT+01:00 2008"
"404","2008-02-08","8","2","1","2008","Fri Feb 08 19:10:12 GMT+01:00 2008"
"405","2008-02-09","9","2","1","2008","Sat Feb 09 13:05:38 GMT+01:00 2008"
"406","2008-02-10","10","2","1","2008","Sun Feb 10 06:31:09 GMT+01:00 2008"
"407","2008-02-11","11","2","1","2008","Mon Feb 11 10:40:48 GMT+01:00 2008"
"408","2008-02-12","12","2","1","2008","Tue Feb 12 14:14:48 GMT+01:00 2008"
"409","2008-02-13","13","2","1","2008","Wed Feb 13 14:36:44 GMT+01:00 2008"
"410","2008-02-14","14","2","1","2008","Thu Feb 14 10:41:43 GMT+01:00 2008"
"411","2008-02-15","15","2","1","2008","Fri Feb 15 18:31:26 GMT+01:00 2008"
"412","2008-02-16","16","2","1","2008","Sat Feb 16 15:32:33 GMT+01:00 2008"
"413","2008-02-17","17","2","1","2008","Sun Feb 17 00:13:55 GMT+01:00 2008"
"414","2008-02-18","18","2","1","2008","Mon Feb 18 06:10:58 GMT+01:00 2008"
"415","2008-02-19","19","2","1","2008","Tue Feb 19 06:48:25 GMT+01:00 2008"
"416","2008-02-20","20","2","1","2008","Wed Feb 20 14:39:44 GMT+01:00 2008"
"417","2008-02-21","21","2","1","2008","Thu Feb 21 10:48:02 GMT+01:00 2008"
"418","2008-02-22","22","2","1","2008","Fri Feb 22 04:33:22 GMT+01:00 2008"
"419","2008-02-23","23","2","1","2008","Sat Feb 23 02:51:14 GMT+01:00 2008"
"420","2008-02-24","24","2","1","2008","Sun Feb 24 23:36:15 GMT+01:00 2008"
"421","2008-02-25","25","2","1","2008","Mon Feb 25 04:59:30 GMT+01:00 2008"
"422","2008-02-26","26","2","1","2008","Tue Feb 26 09:47:47 GMT+01:00 2008"
"423","2008-02-27","27","2","1","2008","Wed Feb 27 11:05:21 GMT+01:00 2008"
"424","2008-02-28","28","2","1","2008","Thu Feb 28 16:08:29 GMT+01:00 2008"
"425","2008-02-29","29","2","1","2008","Fri Feb 29 21:19:11 GMT+01:00 2008"
"426","2008-03-01","1","3","1","2008","Sat Mar 01 01:32:01 GMT+01:00 2008"
"427","2008-03-02","2","3","1","2008","Sun Mar 02 06:16:02 GMT+01:00 2008"
"428","2008-03-03","3","3","1","2008","Mon Mar 03 19:12:52 GMT+01:00 2008"
"429","2008-03-04","4","3","1","2008","Tue Mar 04 05:38:11 GMT+01:00 2008"
"430","2008-03-05","5","3","1","2008","Wed Mar 05 12:01:40 GMT+01:00 2008"
"431","2008-03-06","6","3","1","2008","Thu Mar 06 10:28:50 GMT+01:00 2008"
"432","2008-03-07","7","3","1","2008","Fri Mar 07 22:47:24 GMT+01:00 2008"
"433","2008-03-08","8","3","1","2008","Sat Mar 08 12:08:49 GMT+01:00 2008"
"434","2008-03-09","9","3","1","2008","Sun Mar 09 03:45:43 GMT+01:00 2008"
"435","2008-03-10","10","3","1","2008","Mon Mar 10 03:13:30 GMT+01:00 2008"
"436","2008-03-11","11","3","1","2008","Tue Mar 11 06:09:16 GMT+01:00 2008"
"437","2008-03-12","12","3","1","2008","Wed Mar 12 11:21:32 GMT+01:00 2008"
"438","2008-03-13","13","3","1","2008","Thu Mar 13 03:14:09 GMT+01:00 2008"
"439","2008-03-14","14","3","1","2008","Fri Mar 14 01:07:30 GMT+01:00 2008"
"440","2008-03-15","15","3","1","2008","Sat Mar 15 10:25:00 GMT+01:00 2008"
"441","2008-03-16","16","3","1","2008","Sun Mar 16 13:39:29 GMT+01:00 2008"
"442","2008-03-17","17","3","1","2008","Mon Mar 17 12:39:50 GMT+01:00 2008"
"443","2008-03-18","18","3","1","2008","Tue Mar 18 22:50:28 GMT+01:00 2008"
"444","2008-03-19","19","3","1","2008","Wed Mar 19 18:38:51 GMT+01:00 2008"
"445","2008-03-20","20","3","1","2008","Thu Mar 20 22:21:51 GMT+01:00 2008"
"446","2008-03-21","21","3","1","2008","Fri Mar 21 08:30:57 GMT+01:00 2008"
"447","2008-03-22","22","3","1","2008","Sat Mar 22 06:45:01 GMT+01:00 2008"
"448","2008-03-23","23","3","1","2008","Sun Mar 23 05:47:24 GMT+01:00 2008"
"449","2008-03-24","24","3","1","2008","Mon Mar 24 09:13:14 GMT+01:00 2008"
"450","2008-03-25","25","3","1","2008","Tue Mar 25 05:29:09 GMT+01:00 2008"
"451","2008-03-26","26","3","1","2008","Wed Mar 26 15:10:52 GMT+01:00 2008"
"452","2008-03-27","27","3","1","2008","Thu Mar 27 10:36:12 GMT+01:00 2008"
"453","2008-03-28","28","3","1","2008","Fri Mar 28 20:48:44 GMT+01:00 2008"
"454","2008-03-29","29","3","1","2008","Sat Mar 29 05:56:20 GMT+01:00 2008"
"455","2008-03-30","30","3","1","2008","Sun Mar 30 00:30:36 GMT+01:00 2008"
"456","2008-03-31","31","3","1","2008","Mon Mar 31 00:49:21 GMT+01:00 2008"
"457","2008-04-01","1","4","2","2008","Tue Apr 01 18:57:46 GMT+01:00 2008"
"458","2008-04-02","2","4","2","2008","Wed Apr 02 02:04:55 GMT+01:00 2008"
"459","2008-04-03","3","4","2","2008","Thu Apr 03 09:42:19 GMT+01:00 2008"
"460","2008-04-04","4","4","2","2008","Fri Apr 04 19:28:04 GMT+01:00 2008"
"461","2008-04-05","5","4","2","2008","Sat Apr 05 09:39:14 GMT+01:00 2008"
"462","2008-04-06","6","4","2","2008","Sun Apr 06 18:51:55 GMT+01:00 2008"
"463","2008-04-07","7","4","2","2008","Mon Apr 07 13:25:14 GMT+01:00 2008"
"464","2008-04-08","8","4","2","2008","Tue Apr 08 06:18:29 GMT+01:00 2008"
"465","2008-04-09","9","4","2","2008","Wed Apr 09 11:47:09 GMT+01:00 2008"
"466","2008-04-10","10","4","2","2008","Thu Apr 10 13:06:13 GMT+01:00 2008"
"467","2008-04-11","11","4","2","2008","Fri Apr 11 00:10:37 GMT+01:00 2008"
"468","2008-04-12","12","4","2","2008","Sat Apr 12 20:40:21 GMT+01:00 2008"
"469","2008-04-13","13","4","2","2008","Sun Apr 13 08:03:59 GMT+01:00 2008"
"470","2008-04-14","14","4","2","2008","Mon Apr 14 00:04:27 GMT+01:00 2008"
"471","2008-04-15","15","4","2","2008","Tue Apr 15 01:57:49 GMT+01:00 2008"
"472","2008-04-16","16","4","2","2008","Wed Apr 16 00:32:26 GMT+01:00 2008"
"473","2008-04-17","17","4","2","2008","Thu Apr 17 06:55:55 GMT+01:00 2008"
"474","2008-04-18","18","4","2","2008","Fri Apr 18 23:03:46 GMT+01:00 2008"
"475","2008-04-19","19","4","2","2008","Sat Apr 19 19:12:08 GMT+01:00 2008"
"476","2008-04-20","20","4","2","2008","Sun Apr 20 14:32:12 GMT+01:00 2008"
"477","2008-04-21","21","4","2","2008","Mon Apr 21 20:27:16 GMT+01:00 2008"
"478","2008-04-22","22","4","2","2008","Tue Apr 22 23:53:45 GMT+01:00 2008"
"479","2008-04-23","23","4","2","2008","Wed Apr 23 02:33:06 GMT+01:00 2008"
"480","2008-04-24","24","4","2","2008","Thu Apr 24 03:07:14 GMT+01:00 2008"
"481","2008-04-25","25","4","2","2008","Fri Apr 25 22:14:06 GMT+01:00 2008"
"482","2008-04-26","26","4","2","2008","Sat Apr 26 02:13:23 GMT+01:00 2008"
"483","2008-04-27","27","4","2","2008","Sun Apr 27 02:30:42 GMT+01:00 2008"
"484","2008-04-28","28","4","2","2008","Mon Apr 28 23:12:06 GMT+01:00 2008"
"485","2008-04-29","29","4","2","2008","Tue Apr 29 16:58:32 GMT+01:00 2008"
"486","2008-04-30","30","4","2","2008","Wed Apr 30 12:00:14 GMT+01:00 2008"
"487","2008-05-01","1","5","2","2008","Thu May 01 11:05:40 GMT+01:00 2008"
"488","2008-05-02","2","5","2","2008","Fri May 02 13:27:41 GMT+01:00 2008"
"489","2008-05-03","3","5","2","2008","Sat May 03 03:35:38 GMT+01:00 2008"
"490","2008-05-04","4","5","2","2008","Sun May 04 14:44:06 GMT+01:00 2008"
"491","2008-05-05","5","5","2","2008","Mon May 05 16:49:37 GMT+01:00 2008"
"492","2008-05-06","6","5","2","2008","Tue May 06 23:23:54 GMT+01:00 2008"
"493","2008-05-07","7","5","2","2008","Wed May 07 09:05:57 GMT+01:00 2008"
"494","2008-05-08","8","5","2","2008","Thu May 08 04:21:14 GMT+01:00 2008"
"495","2008-05-09","9","5","2","2008","Fri May 09 20:21:11 GMT+01:00 2008"
"496","2008-05-10","10","5","2","2008","Sat May 10 23:16:08 GMT+01:00 2008"
"497","2008-05-11","11","5","2","2008","Sun May 11 09:40:41 GMT+01:00 2008"
"498","2008-05-12","12","5","2","2008","Mon May 12 09:10:30 GMT+01:00 2008"
"499","2008-05-13","13","5","2","2008","Tue May 13 23:33:21 GMT+01:00 2008"
"500","2008-05-14","14","5","2","2008","Wed May 14 00:50:24 GMT+01:00 2008"
"501","2008-05-15","15","5","2","2008","Thu May 15 22:02:18 GMT+01:00 2008"
"502","2008-05-16","16","5","2","2008","Fri May 16 09:56:35 GMT+01:00 2008"
"503","2008-05-17","17","5","2","2008","Sat May 17 08:54:35 GMT+01:00 2008"
"504","2008-05-18","18","5","2","2008","Sun May 18 02:12:29 GMT+01:00 2008"
"505","2008-05-19","19","5","2","2008","Mon May 19 08:37:47 GMT+01:00 2008"
"506","2008-05-20","20","5","2","2008","Tue May 20 01:11:28 GMT+01:00 2008"
"507","2008-05-21","21","5","2","2008","Wed May 21 21:06:49 GMT+01:00 2008"
"508","2008-05-22","22","5","2","2008","Thu May 22 09:57:32 GMT+01:00 2008"
"509","2008-05-23","23","5","2","2008","Fri May 23 10:10:04 GMT+01:00 2008"
"510","2008-05-24","24","5","2","2008","Sat May 24 21:26:14 GMT+01:00 2008"
"511","2008-05-25","25","5","2","2008","Sun May 25 22:42:10 GMT+01:00 2008"
"512","2008-05-26","26","5","2","2008","Mon May 26 22:12:35 GMT+01:00 2008"
"513","2008-05-27","27","5","2","2008","Tue May 27 02:10:38 GMT+01:00 2008"
"514","2008-05-28","28","5","2","2008","Wed May 28 11:38:15 GMT+01:00 2008"
"515","2008-05-29","29","5","2","2008","Thu May 29 15:49:28 GMT+01:00 2008"
"516","2008-05-30","30","5","2","2008","Fri May 30 21:07:51 GMT+01:00 2008"
"517","2008-05-31","31","5","2","2008","Sat May 31 00:58:35 GMT+01:00 2008"
"518","2008-06-01","1","6","2","2008","Sun Jun 01 13:32:41 GMT+01:00 2008"
"519","2008-06-02","2","6","2","2008","Mon Jun 02 17:57:18 GMT+01:00 2008"
"520","2008-06-03","3","6","2","2008","Tue Jun 03 03:05:11 GMT+01:00 2008"
"521","2008-06-04","4","6","2","2008","Wed Jun 04 14:52:36 GMT+01:00 2008"
"522","2008-06-05","5","6","2","2008","Thu Jun 05 13:10:33 GMT+01:00 2008"
"523","2008-06-06","6","6","2","2008","Fri Jun 06 03:01:54 GMT+01:00 2008"
"524","2008-06-07","7","6","2","2008","Sat Jun 07 21:57:11 GMT+01:00 2008"
"525","2008-06-08","8","6","2","2008","Sun Jun 08 07:47:15 GMT+01:00 2008"
"526","2008-06-09","9","6","2","2008","Mon Jun 09 00:28:22 GMT+01:00 2008"
"527","2008-06-10","10","6","2","2008","Tue Jun 10 17:11:47 GMT+01:00 2008"
"528","2008-06-11","11","6","2","2008","Wed Jun 11 18:37:02 GMT+01:00 2008"
"529","2008-06-12","12","6","2","2008","Thu Jun 12 15:47:49 GMT+01:00 2008"
"530","2008-06-13","13","6","2","2008","Fri Jun 13 06:56:25 GMT+01:00 2008"
"531","2008-06-14","14","6","2","2008","Sat Jun 14 06:51:05 GMT+01:00 2008"
"532","2008-06-15","15","6","2","2008","Sun Jun 15 22:02:36 GMT+01:00 2008"
"533","2008-06-16","16","6","2","2008","Mon Jun 16 04:10:07 GMT+01:00 2008"
"534","2008-06-17","17","6","2","2008","Tue Jun 17 00:07:01 GMT+01:00 2008"
"535","2008-06-18","18","6","2","2008","Wed Jun 18 07:30:50 GMT+01:00 2008"
"536","2008-06-19","19","6","2","2008","Thu Jun 19 08:17:17 GMT+01:00 2008"
"537","2008-06-20","20","6","2","2008","Fri Jun 20 10:24:37 GMT+01:00 2008"
"538","2008-06-21","21","6","2","2008","Sat Jun 21 19:44:16 GMT+01:00 2008"
"539","2008-06-22","22","6","2","2008","Sun Jun 22 10:35:20 GMT+01:00 2008"
"540","2008-06-23","23","6","2","2008","Mon Jun 23 13:34:32 GMT+01:00 2008"
"541","2008-06-24","24","6","2","2008","Tue Jun 24 12:05:59 GMT+01:00 2008"
"542","2008-06-25","25","6","2","2008","Wed Jun 25 11:51:49 GMT+01:00 2008"
"543","2008-06-26","26","6","2","2008","Thu Jun 26 01:55:34 GMT+01:00 2008"
"544","2008-06-27","27","6","2","2008","Fri Jun 27 13:25:39 GMT+01:00 2008"
"545","2008-06-28","28","6","2","2008","Sat Jun 28 22:28:20 GMT+01:00 2008"
"546","2008-06-29","29","6","2","2008","Sun Jun 29 02:11:52 GMT+01:00 2008"
"547","2008-06-30","30","6","2","2008","Mon Jun 30 14:35:56 GMT+01:00 2008"
"548","2008-07-01","1","7","3","2008","Tue Jul 01 22:20:19 GMT+01:00 2008"
"549","2008-07-02","2","7","3","2008","Wed Jul 02 17:03:58 GMT+01:00 2008"
"550","2008-07-03","3","7","3","2008","Thu Jul 03 19:38:24 GMT+01:00 2008"
"551","2008-07-04","4","7","3","2008","Fri Jul 04 19:32:50 GMT+01:00 2008"
"552","2008-07-05","5","7","3","2008","Sat Jul 05 01:06:22 GMT+01:00 2008"
"553","2008-07-06","6","7","3","2008","Sun Jul 06 08:50:46 GMT+01:00 2008"
"554","2008-07-07","7","7","3","2008","Mon Jul 07 11:40:11 GMT+01:00 2008"
"555","2008-07-08","8","7","3","2008","Tue Jul 08 08:07:16 GMT+01:00 2008"
"556","2008-07-09","9","7","3","2008","Wed Jul 09 19:34:36 GMT+01:00 2008"
"557","2008-07-10","10","7","3","2008","Thu Jul 10 14:02:30 GMT+01:00 2008"
"558","2008-07-11","11","7","3","2008","Fri Jul 11 05:20:27 GMT+01:00 2008"
"559","2008-07-12","12","7","3","2008","Sat Jul 12 02:14:32 GMT+01:00 2008"
"560","2008-07-13","13","7","3","2008","Sun Jul 13 02:53:53 GMT+01:00 2008"
"561","2008-07-14","14","7","3","2008","Mon Jul 14 02:00:50 GMT+01:00 2008"
"562","2008-07-15","15","7","3","2008","Tue Jul 15 15:22:47 GMT+01:00 2008"
"563","2008-07-16","16","7","3","2008","Wed Jul 16 15:32:07 GMT+01:00 2008"
"564","2008-07-17","17","7","3","2008","Thu Jul 17 18:56:21 GMT+01:00 2008"
"565","2008-07-18","18","7","3","2008","Fri Jul 18 02:50:54 GMT+01:00 2008"
"566","2008-07-19","19","7","3","2008","Sat Jul 19 11:56:43 GMT+01:00 2008"
"567","2008-07-20","20","7","3","2008","Sun Jul 20 10:02:16 GMT+01:00 2008"
"568","2008-07-21","21","7","3","2008","Mon Jul 21 03:40:13 GMT+01:00 2008"
"569","2008-07-22","22","7","3","2008","Tue Jul 22 05:58:21 GMT+01:00 2008"
"570","2008-07-23","23","7","3","2008","Wed Jul 23 20:17:23 GMT+01:00 2008"
"571","2008-07-24","24","7","3","2008","Thu Jul 24 04:07:27 GMT+01:00 2008"
"572","2008-07-25","25","7","3","2008","Fri Jul 25 01:45:39 GMT+01:00 2008"
"573","2008-07-26","26","7","3","2008","Sat Jul 26 11:53:36 GMT+01:00 2008"
"574","2008-07-27","27","7","3","2008","Sun Jul 27 09:15:41 GMT+01:00 2008"
"575","2008-07-28","28","7","3","2008","Mon Jul 28 05:26:53 GMT+01:00 2008"
"576","2008-07-29","29","7","3","2008","Tue Jul 29 22:32:43 GMT+01:00 2008"
"577","2008-07-30","30","7","3","2008","Wed Jul 30 02:19:34 GMT+01:00 2008"
"578","2008-07-31","31","7","3","2008","Thu Jul 31 15:32:01 GMT+01:00 2008"
"579","2008-08-01","1","8","3","2008","Fri Aug 01 04:39:56 GMT+01:00 2008"
"580","2008-08-02","2","8","3","2008","Sat Aug 02 02:14:57 GMT+01:00 2008"
"581","2008-08-03","3","8","3","2008","Sun Aug 03 05:51:45 GMT+01:00 2008"
"582","2008-08-04","4","8","3","2008","Mon Aug 04 02:32:18 GMT+01:00 2008"
"583","2008-08-05","5","8","3","2008","Tue Aug 05 12:57:25 GMT+01:00 2008"
"584","2008-08-06","6","8","3","2008","Wed Aug 06 10:39:03 GMT+01:00 2008"
"585","2008-08-07","7","8","3","2008","Thu Aug 07 04:19:41 GMT+01:00 2008"
"586","2008-08-08","8","8","3","2008","Fri Aug 08 21:57:03 GMT+01:00 2008"
"587","2008-08-09","9","8","3","2008","Sat Aug 09 08:19:43 GMT+01:00 2008"
"588","2008-08-10","10","8","3","2008","Sun Aug 10 05:54:56 GMT+01:00 2008"
"589","2008-08-11","11","8","3","2008","Mon Aug 11 02:36:34 GMT+01:00 2008"
"590","2008-08-12","12","8","3","2008","Tue Aug 12 16:32:26 GMT+01:00 2008"
"591","2008-08-13","13","8","3","2008","Wed Aug 13 01:34:24 GMT+01:00 2008"
"592","2008-08-14","14","8","3","2008","Thu Aug 14 03:42:57 GMT+01:00 2008"
"593","2008-08-15","15","8","3","2008","Fri Aug 15 10:00:41 GMT+01:00 2008"
"594","2008-08-16","16","8","3","2008","Sat Aug 16 13:28:42 GMT+01:00 2008"
