date_transaction,Montant,Type
2016-08-26,19201.0,Reel
2016-08-27,12387.0,Reel
2016-08-28,22658.0,Reel
2016-08-29,19328.0,Reel
2016-08-30,15832.0,Reel
2016-08-31,20028.0,Reel
2016-09-01,19164.0,Reel
2016-09-02,19017.0,Reel
2016-09-03,18242.0,Reel
2016-09-04,23242.0,Reel
2016-09-05,18546.0,Reel
2016-09-06,20156.0,Reel
2016-09-07,24870.0,Reel
2016-09-08,21242.0,Reel
2016-09-09,31668.0,Reel
2016-09-10,17921.0,Reel
2016-09-11,11765.0,Reel
2016-09-12,19370.0,Reel
2016-09-13,20879.0,Reel
2016-09-14,22727.0,Reel
2016-09-15,16664.0,Reel
2016-09-16,17959.0,Reel
2016-09-17,24002.0,Reel
2016-09-18,22224.0,Reel
2016-09-19,25211.0,Reel
2016-09-20,25438.0,Reel
2016-09-21,12439.0,Reel
2016-09-22,30191.0,Reel
2016-09-23,12772.0,Reel
2016-09-24,19579.0,Reel
2016-09-25,23302.0,Reel
2016-09-26,22859.0,Reel
2016-09-27,17447.0,Reel
2016-09-28,19335.0,Reel
2016-09-29,21576.0,Reel
2016-09-30,16567.0,Reel
2016-10-01,18232.0,Reel
2016-10-02,16040.0,Reel
2016-10-03,11261.0,Reel
2016-10-04,15659.0,Reel
2016-10-05,20492.0,Reel
2016-10-06,14676.0,Reel
2016-10-07,17746.0,Reel
2016-10-08,16305.0,Reel
2016-10-09,24046.0,Reel
2016-10-10,9354.0,Reel
2016-10-11,16160.0,Reel
2016-10-12,21952.0,Reel
2016-10-13,18737.0,Reel
2016-10-14,18271.0,Reel
2016-10-15,13889.0,Reel
2016-10-16,15394.0,Reel
2016-10-17,23191.0,Reel
2016-10-18,16299.0,Reel
2016-10-19,15838.0,Reel
2016-10-20,9054.0,Reel
2016-10-21,16991.0,Reel
2016-10-22,23945.0,Reel
2016-10-23,12832.0,Reel
2016-10-24,12731.0,Reel
2016-10-25,21250.0,Reel
2016-10-26,16205.0,Reel
2016-10-27,15934.0,Reel
2016-10-28,22000.0,Reel
2016-10-29,12577.0,Reel
2016-10-30,28315.0,Reel
2016-10-31,19689.0,Reel
2016-11-01,29651.0,Reel
2016-11-02,20989.0,Reel
2016-11-03,21150.0,Reel
2016-11-04,23079.0,Reel
2016-11-05,28283.0,Reel
2016-11-06,24763.0,Reel
2016-11-07,17017.0,Reel
2016-11-08,21630.0,Reel
2016-11-09,13122.0,Reel
2016-11-10,17202.0,Reel
2016-11-11,12698.0,Reel
2016-11-12,20431.0,Reel
2016-11-13,24204.0,Reel
2016-11-14,16384.0,Reel
2016-11-15,16895.0,Reel
2016-11-16,12551.0,Reel
2016-11-17,11757.0,Reel
2016-11-18,26255.0,Reel
2016-11-19,22547.0,Reel
2016-11-20,12395.0,Reel
2016-11-21,14917.0,Reel
2016-11-22,28406.0,Reel
2016-11-23,22684.0,Reel
2016-11-24,16261.0,Reel
2016-11-25,18892.0,Reel
2016-11-26,24389.0,Reel
2016-11-27,8374.0,Reel
2016-11-28,21762.0,Reel
2016-11-29,20143.0,Reel
2016-11-30,22096.0,Reel
2016-12-01,18370.0,Reel
2016-12-02,17168.0,Reel
2016-12-03,21940.0,Reel
2016-12-04,19551.0,Reel
2016-12-05,24642.0,Reel
2016-12-06,17582.0,Reel
2016-12-07,20923.0,Reel
2016-12-08,18367.0,Reel
2016-12-09,15362.0,Reel
2016-12-10,19243.0,Reel
2016-12-11,18465.0,Reel
2016-12-12,20579.0,Reel
2016-12-13,14213.0,Reel
2016-12-14,15246.0,Reel
2016-12-15,16424.0,Reel
2016-12-16,27435.0,Reel
2016-12-17,16161.0,Reel
2016-12-18,15971.0,Reel
2016-12-19,13512.0,Reel
2016-12-20,15843.0,Reel
2016-12-21,22880.0,Reel
2016-12-22,12786.0,Reel
2016-12-23,23426.0,Reel
2016-12-24,20772.0,Reel
2016-12-25,15168.0,Reel
2016-12-26,17702.0,Reel
2016-12-27,18180.0,Reel
2016-12-28,25891.0,Reel
2016-12-29,20170.0,Reel
2016-12-30,22937.0,Reel
2016-12-31,16417.0,Reel
2017-01-01,25721.0,Reel
2017-01-02,15299.0,Reel
2017-01-03,19846.0,Reel
2017-01-04,20695.0,Reel
2017-01-05,20332.0,Reel
2017-01-06,15852.0,Reel
2017-01-07,15353.0,Reel
2017-01-08,18788.0,Reel
2017-01-09,21937.0,Reel
2017-01-10,14173.0,Reel
2017-01-11,18258.0,Reel
2017-01-12,19248.0,Reel
2017-01-13,18555.0,Reel
2017-01-14,16225.0,Reel
2017-01-15,23377.0,Reel
2017-01-16,12115.0,Reel
2017-01-17,18229.0,Reel
2017-01-18,19749.0,Reel
2017-01-19,19871.0,Reel
2017-01-20,17927.0,Reel
2017-01-21,15045.0,Reel
2017-01-22,14212.0,Reel
2017-01-23,18113.0,Reel
2017-01-24,23976.0,Reel
2017-01-25,18103.0,Reel
2017-01-26,15677.0,Reel
2017-01-27,21543.0,Reel
2017-01-28,16364.0,Reel
2017-01-29,20715.0,Reel
2017-01-30,15352.0,Reel
2017-01-31,25020.0,Reel
2017-02-01,12388.0,Reel
2017-02-02,23340.0,Reel
2017-02-03,19249.0,Reel
2017-02-04,11129.0,Reel
2017-02-05,26043.0,Reel
2017-02-06,12528.0,Reel
2017-02-07,13892.0,Reel
2017-02-08,22050.0,Reel
2017-02-09,18553.0,Reel
2017-02-10,21755.0,Reel
2017-02-11,23250.0,Reel
2017-02-12,14832.0,Reel
2017-02-13,21511.0,Reel
2017-02-14,22741.0,Reel
2017-02-15,31822.0,Reel
2017-02-16,16499.0,Reel
2017-02-17,23381.0,Reel
2017-02-18,17778.0,Reel
2017-02-19,11661.0,Reel
2017-02-20,13185.0,Reel
2017-02-21,19811.0,Reel
2017-02-22,19236.0,Reel
2017-02-23,17721.0,Reel
2017-02-24,26682.0,Reel
2017-02-25,15286.0,Reel
2017-02-26,15961.0,Reel
2017-02-27,17995.0,Reel
2017-02-28,15195.0,Reel
2017-03-01,20477.0,Reel
2017-03-02,19519.0,Reel
2017-03-03,17036.0,Reel
2017-03-04,16901.0,Reel
2017-03-05,20111.0,Reel
2017-03-06,18922.0,Reel
2017-03-07,13544.0,Reel
2017-03-08,21067.0,Reel
2017-03-09,17152.0,Reel
2017-03-10,17954.0,Reel
2017-03-11,17612.0,Reel
2017-03-12,19627.0,Reel
2017-03-13,17483.0,Reel
2017-03-14,13619.0,Reel
2017-03-15,30836.0,Reel
2017-03-16,24398.0,Reel
2017-03-17,20985.0,Reel
2017-03-18,22843.0,Reel
2017-03-19,17294.0,Reel
2017-03-20,12906.0,Reel
2017-03-21,18126.0,Reel
2017-03-22,21204.0,Reel
2017-03-23,21320.0,Reel
2017-03-24,21780.0,Reel
2017-03-25,19806.0,Reel
2017-03-26,24758.0,Reel
2017-03-27,16491.0,Reel
2017-03-28,24456.0,Reel
2017-03-29,22297.0,Reel
2017-03-30,8591.0,Reel
2017-03-31,13564.0,Reel
2017-04-01,15516.0,Reel
2017-04-02,20098.0,Reel
2017-04-03,21374.0,Reel
2017-04-04,18741.0,Reel
2017-04-05,9237.0,Reel
2017-04-06,15108.8994140625,Predit
2017-04-07,16727.052734375,Predit
2017-04-08,16492.3359375,Predit
2017-04-09,17309.2890625,Predit
2017-04-10,16474.55859375,Predit
2017-04-11,15274.40625,Predit
2017-04-12,14548.12109375,Predit
2017-04-13,16498.37109375,Predit
2017-04-14,17962.130859375,Predit
2017-04-15,16364.5166015625,Predit
2017-04-16,16568.537109375,Predit
2017-04-17,16194.2197265625,Predit
2017-04-18,16271.7998046875,Predit
2017-04-19,16262.6201171875,Predit
2017-04-20,16301.294921875,Predit
2017-04-21,16428.10546875,Predit
2017-04-22,16352.88671875,Predit
2017-04-23,16387.384765625,Predit
2017-04-24,16210.919921875,Predit
2017-04-25,16380.576171875,Predit
2017-04-26,16313.13671875,Predit
2017-04-27,16336.50390625,Predit
2017-04-28,16116.9599609375,Predit
2017-04-29,16442.97265625,Predit
2017-04-30,16302.0244140625,Predit
2017-05-01,16399.556640625,Predit
2017-05-02,16407.5703125,Predit
2017-05-03,16367.291015625,Predit
2017-05-04,16332.5205078125,Predit
2017-05-05,16742.107421875,Predit
